id,price
330,3464.86
331,10738.58
332,7970.71
333,67568.15
334,5351.62
335,7203.35
336,11383.69
337,4367.8
338,22258.92
339,13707.09
340,44280.0
341,46204.84
342,52691.56
343,3818.37
344,5863.13
345,13668.07
346,77081.17
347,3388.39
348,3460.24
349,6195.77
350,12550.83
351,4749.57
352,5958.15
353,4992.66
354,4314.9
355,4741.52
356,79252.38
357,51584.1
358,4790.83
359,4630.45
360,51776.52
361,58344.65
362,6199.43
363,50983.14
364,2473.99
365,63748.91
366,28280.1
367,3861.15
368,4459.21
369,6424.36
370,6184.2
371,11049.49
372,4037.32
373,6217.71
374,6003.8
375,12716.94
376,49574.92
377,5797.21
378,52454.78
379,4852.59
380,2131.42
381,62702.44
382,6747.78
383,6838.76
384,4295.38
385,6323.73
386,66545.12
387,64691.76
388,4473.6
389,52228.03
390,59901.32
391,59368.98
392,69390.74
393,7606.05
394,55214.25
395,71553.7
396,55300.0
397,52968.44
398,4760.22
399,6926.44
400,3713.0
401,8304.12
402,6583.48
403,8818.92
404,58047.1
405,58109.57
406,4059.46
407,5570.07
408,64416.29
409,6052.97
410,3696.68
411,6170.38
412,53516.44
413,6653.67
414,5857.48
415,5000.94
416,2491.84
417,28624.01
418,5380.71
419,56465.47
420,11611.76
421,4479.23
422,4609.35
423,4060.52
424,56974.8
425,15232.07
426,3833.85
427,3396.48
428,12427.09
429,2150.0
430,6171.23
431,49177.0
432,6538.71
433,6676.44
434,68125.72
435,2201.0
436,6163.71
437,11363.68
438,13016.07
439,6399.45
440,66018.09
441,8597.85
442,69483.39
443,5067.14
444,3783.66
445,4462.95
446,49734.27
447,51996.8
448,8465.39
449,3357.87
450,51007.22
451,50438.54
452,48686.06
453,4881.79
454,6758.25
455,6291.49
456,2111.16
457,49633.93
458,41540.27
459,10903.57
460,6770.15
461,5883.55
462,5949.0
463,4499.95
464,6967.63
465,1620.76
466,2150.0
467,6751.97
468,5486.32
469,4528.89
470,9116.16
471,9100.15
472,7995.57
473,5038.18
474,6230.24
475,4277.35
476,10304.89
477,12258.76
478,4470.45
479,14401.11
480,26781.09
481,5744.76
482,5719.57
483,3556.96
484,3707.07
485,10570.33
486,6262.8
487,64013.29
488,4965.62
489,51801.09
490,8129.35
491,52289.61
492,5290.64
493,58064.78
494,53440.96
495,5809.93
496,35326.71
497,5839.34
498,4544.41
499,74921.94
500,44280.0
501,4516.6
502,4656.63
503,64815.43
504,44144.0
505,44314.51
506,7839.71
507,5348.99
508,32464.73
509,2632.31
510,56777.46
511,7129.43
512,6381.19
513,39845.75
514,6224.61
515,73980.1
516,68256.21
517,3743.32
518,45717.95
519,4073.59
520,5619.6
521,71578.17
522,54621.74
523,4260.48
524,4673.2
525,9874.31
526,6950.23
527,6606.16
528,3091.37
529,6163.8
530,17391.27
531,51897.89
532,4004.22
533,56584.67
534,11407.21
535,10598.11
536,59824.88
537,56640.18
538,5715.82
539,4927.39
540,3981.8
541,4863.44
542,2947.76
543,9008.53
544,54698.32
545,80427.42
546,49854.74
547,3874.27
548,7684.33
549,72817.39
550,4216.38
551,55476.04
552,5970.56
553,5578.89
554,5078.1
555,5480.62
556,5214.55
557,58313.47
558,52731.04
559,5985.32
560,42773.96
561,43306.16
562,2620.18
563,6063.71
564,3366.26
565,4020.54
566,50303.86
567,15639.82
568,9784.08
569,7320.56
570,6593.71
571,4870.31
572,17264.17
573,11897.02
574,4246.98
575,49886.69
576,4566.24
577,52221.19
578,4193.85
579,49863.21
580,65140.57
581,37727.66
582,4699.07
583,2359.66
584,2201.0
585,6621.83
586,57187.14
587,12978.18
588,71010.49
589,4392.36
590,3072.92
591,7303.66
592,61436.69
593,68868.65
594,5373.75
595,16197.34
596,69962.15
597,5620.64
598,2700.65
599,11300.15
600,44293.54
601,6399.02
602,5347.08
603,3807.09
604,5803.67
605,53382.74
606,6861.46
607,65512.05
608,35341.67
609,3982.56
610,5448.3
611,53689.8
612,4445.56
613,67328.29
614,8708.1
615,6213.38
616,6608.9
617,4392.25
618,14819.51
619,62430.52
620,52906.46
621,67913.66
622,5895.01
623,6315.66
624,12943.17
625,4071.45
626,4845.51
627,48706.79
628,56173.15
629,5565.55
630,58875.57
631,5543.07
632,70135.01
633,5054.4
634,5056.97
635,3762.43
636,3606.2
637,7851.26
638,60861.02
639,2712.91
640,52684.75
641,39499.0
642,7521.83
643,4596.86
644,3289.38
645,4041.81
646,62011.44
647,75115.95
648,3134.98
649,11344.7
650,8276.41
651,49987.37
652,4121.76
653,63557.61
654,61627.24
655,6236.46
656,6677.59
657,3068.46
658,9075.62
659,53878.4
660,6003.91
661,6248.54
662,4854.24
663,3330.38
664,14120.65
665,5847.76
666,7265.17
667,15578.75
668,4812.01
669,4182.25
670,5263.52
671,56421.37
672,11724.22
673,6207.9
674,27976.0
675,60756.1
676,61083.04
677,33404.75
678,4964.15
679,14838.67
680,7506.59
681,5547.33
682,4815.73
683,7494.25
684,7230.25
685,7574.87
686,8629.82
687,14132.22
688,5048.99
689,4798.91
690,9891.32
691,4188.92
692,56946.04
693,7783.71
694,7019.79
695,4782.84
696,6116.69
697,6441.53
698,2893.8
699,11028.82
700,4532.58
701,60352.09
702,2481.17
703,3748.75
704,6700.88
705,50835.54
706,4034.74
707,51574.58
708,3524.31
709,3196.53
710,51080.28
711,12258.503999999999
712,56948.09
713,40711.16
714,4891.92
715,58061.77
716,5566.57
717,8155.31
718,10813.03
719,24664.18
720,6731.21
721,60346.17
722,57282.37
723,54608.0
724,10586.4
725,39064.2
726,56470.03
727,4615.61
728,3362.33
729,6041.07
730,77705.92
731,28358.4
732,5234.03
733,4767.64
734,3528.84
735,50476.92
736,5213.3
737,3691.76
738,4638.39
739,59084.11
740,55736.84
741,54638.3
742,58387.28
743,4497.55
744,63655.69
745,12603.12
746,6422.0
747,55489.88
748,7934.88
749,55997.54
750,59662.0
751,5294.03
752,6451.07
753,5326.235
754,3612.47
755,4809.58
756,58260.8
757,45899.57
758,5608.26
759,53216.12
760,4331.67
761,7759.69
762,5405.08
763,8045.61
764,7834.15
765,54904.43
766,4570.3
767,73452.39
768,6473.15
769,4816.79
770,6560.2
771,4230.15
772,52962.26
773,77099.47
774,6429.27
775,4365.02
776,41939.44
777,52723.64
778,5808.38
779,4710.97
780,2460.93
781,5757.63
782,43544.2
783,5799.26
784,23394.14
785,6867.03
786,7202.49
787,12959.61
788,4586.62
789,71764.56
790,17488.8
791,47468.06
792,33104.46
793,8412.71
794,32013.07
795,23470.02
796,64845.01
797,5391.81
798,7550.76
799,7750.0
800,1718.87
801,15930.7
802,6476.66
803,4069.53
804,51274.14
805,6264.64
806,24677.62
807,73751.91
808,13161.29
809,47628.12
810,9007.48
811,41978.56
812,6283.63
813,5010.04
814,65321.95
815,7071.41
816,8716.84
817,6182.7
818,5854.21
819,4307.23
820,61405.86
821,51249.57
822,5878.84
823,24112.06
824,51847.2
825,50235.14
826,5805.39
827,58866.3
828,2639.8
829,56630.33
830,6418.61
831,10439.84
832,3732.39
833,61998.72
834,64825.9
835,6378.54
836,4349.39
837,44965.93
838,15355.94
839,5401.24
840,11194.8
841,61774.55
842,48441.32
843,2736.23
844,24178.14
845,5824.2
846,67502.79
847,43376.0
848,9538.6
849,5888.5
850,14352.06
851,4074.65
852,7403.72
853,4083.81
854,44198.09
855,18424.58
856,4582.66
857,54684.0
858,5217.33
859,6189.66
860,8130.16
861,4656.86
862,2962.26
863,55384.48
864,5827.67
865,2821.17
866,11880.62
867,59264.07
868,2124.24
869,3930.81
870,66887.88
871,5202.83
872,17243.23
873,45213.12
874,8261.67
875,66041.09
876,6143.67
877,3381.89
878,46847.01
879,4254.13
880,63095.58
881,5123.2
882,4431.9
883,8738.52
884,4189.69
885,6623.67
886,6010.77
887,4123.33
888,53142.05
889,39499.0
890,2188.62
891,5417.02
892,2230.12
893,3263.8
894,62358.29
895,9805.82
896,66072.19
897,5255.74
898,60062.03
899,6569.42
900,5655.16
901,53478.4
902,41125.36
903,9958.16
904,4892.68
905,7026.14
906,6231.71
907,52904.79
908,61827.78
909,6481.18
910,6359.7
911,6141.37
912,5049.14
913,61830.34
914,4348.64
915,5727.35
916,54777.0
917,5972.33
918,34001.24
919,3374.79
920,11517.83
921,59505.55
922,12378.24
923,55693.35
924,4757.61
925,54673.85
926,4328.18
927,67548.06
928,5386.94
929,29068.04
930,13201.106000000002
931,10493.69
932,3779.73
933,49177.0
934,4535.97
935,4863.37
936,4331.31
937,5353.99
938,47922.88
939,13628.25
940,5804.38
941,5900.48
942,66531.7
943,5765.41
944,5418.12
945,2370.51
946,7190.84
947,58027.05
948,2127.92
949,65661.84
950,61256.83
951,44170.57
952,54336.82
953,2289.52
954,13938.07
955,3695.44
956,54475.06
957,6353.57
958,7682.13
959,2878.99
960,69068.42
961,53186.13
962,5542.64
963,11902.19
964,4031.36
965,5557.48
966,6252.83
967,66382.52
968,10698.52
969,4717.64
970,3841.45
971,7143.58
972,60404.99
973,4175.94
974,51846.72
975,59989.01
976,60968.46
977,4365.61
978,72353.4
979,5864.43
980,6284.65
981,10314.21
982,60396.0
983,6084.15
984,5455.77
985,5363.99
986,6831.86
987,12520.0
988,5411.43
989,3390.77
990,6521.76
991,53214.36
992,62149.15
993,7235.89
994,52515.5
995,12416.97
996,4296.16
997,5309.81
998,6512.89
999,7226.17
1000,4246.54
1001,3621.55
1002,10272.18
1003,60419.97
1004,3528.67
1005,13247.78
1006,13054.04
1007,4099.73
1008,3794.6
1009,19992.48
1010,2699.67
1011,31467.4
1012,49944.81
1013,4362.6
1014,58330.43
1015,63445.13
1016,37856.24
1017,41222.19
1018,11101.9
1019,9316.49
1020,2958.65
1021,11345.48
1022,4893.12
1023,3143.13
1024,55077.12
1025,11420.97
1026,57945.16
1027,4122.25
1028,49673.16
1029,4834.84
1030,54684.0
1031,4795.72
1032,3133.7
1033,42345.14
1034,7503.12
1035,5432.33
1036,28061.66
1037,5239.24
1038,43484.0
1039,4173.4
1040,3098.82
1041,59493.33
1042,33055.59
1043,9805.48
1044,6264.57
1045,5888.55
1046,62474.01
1047,37039.76
1048,4513.88
1049,6509.45
1050,2101.76
1051,2845.39
1052,5342.28
1053,5975.81
1054,60898.35
1055,2945.27
1056,6508.85
1057,8022.77
1058,8793.66
1059,7680.95
1060,3185.64
1061,65984.27
1062,49488.57
1063,4163.08
1064,7868.1
1065,11129.29
1066,5079.02
1067,15884.03
1068,20483.72
1069,39350.54
1070,1731.64
1071,4640.54
1072,41586.72
1073,59257.64
1074,16510.82
1075,12164.08
1076,5847.76
1077,6652.18
1078,4775.78
1079,18921.1
1080,4273.1
1081,42351.17
1082,4131.82
1083,5503.56
1084,12996.0
1085,4314.81
1086,6094.35
1087,9594.85
1088,6646.08
1089,14787.93
1090,6000.5
1091,6371.0
1092,12990.72
1093,5849.92
1094,5849.34
1095,8639.76
1096,50679.2
1097,63391.91
1098,5011.86
1099,5392.8
1100,44543.83
1101,3406.68
1102,16646.61
1103,3669.01
1104,60805.2
1105,2848.79
1106,9042.12
1107,5439.74
1108,7950.3
1109,57992.0
1110,2399.91
1111,12632.08
1112,54261.6
1113,6294.45
1114,51556.08
1115,11640.82
1116,4166.72
1117,62889.26
1118,44144.0
1119,6393.34
1120,4043.59
1121,3626.09
1122,2151.63
1123,5415.79
1124,4518.17
1125,53262.1
1126,6568.0
1127,4863.15
1128,48113.64
1129,6363.55
1130,4821.05
1131,13315.4
1132,6062.83
1133,66090.76
1134,5944.0
1135,5688.48
1136,5251.47
1137,7234.03
1138,28354.49
1139,5902.77
1140,3738.61
1141,4858.73
1142,6210.02
1143,2388.04
1144,6566.26
1145,44144.0
1146,61363.16
1147,12709.79
1148,41101.0
1149,8733.52
1150,2902.95
1151,4718.7
1152,12563.64
1153,4386.0
1154,7692.74
1155,13701.72
1156,6663.56
1157,4598.77
1158,45692.91
1159,6211.42
1160,2719.79
1161,5378.02
1162,5823.5
1163,5847.95
1164,75600.61
1165,5639.7
1166,47352.36
1167,7103.05
1168,5852.27
1169,12751.4
1170,4324.41
1171,6032.24
1172,36341.45
1173,2792.88
1174,6898.85
1175,2942.75
1176,4254.01
1177,2111.43
1178,4636.31
1179,13843.57
1180,4317.53
1181,5032.67
1182,5841.1
1183,38626.85
1184,56506.68
1185,19260.39
1186,6579.63
1187,55869.44
1188,2784.75
1189,6000.56
1190,14857.51
1191,69211.88
1192,56748.78
1193,17184.13
1194,4614.15
1195,3073.47
1196,14533.98
1197,74203.42
1198,13576.08
1199,5554.82
1200,6006.09
1201,11890.64
1202,22250.1
1203,5907.16
1204,53579.41
1205,6105.04
1206,15364.54
1207,4509.36
1208,6095.34
1209,8316.18
1210,5129.23
1211,59158.12
1212,56488.55
1213,3831.14
1214,5269.58
1215,4240.65
1216,17301.31
1217,3682.12
1218,2854.11
1219,60725.28
1220,28781.3
1221,73549.91
1222,3927.17
1223,4107.24
1224,48554.47
1225,51987.24
1226,4347.89
1227,5229.71
1228,4494.48
1229,10236.02
1230,50007.07
1231,4505.09
1232,5364.38
1233,4342.8
1234,5857.17
1235,60581.16
1236,5406.33
1237,64145.76
1238,4300.59
1239,9534.23
1240,11763.16
1241,51629.16
1242,6544.76
1243,57992.0
1244,5703.64
1245,6164.81
1246,6094.0
1247,5488.5
1248,4716.0
1249,6842.07
1250,7265.01
1251,4489.24
1252,56893.49
1253,59542.62
1254,2370.09
1255,3742.68
1256,54952.7
1257,5743.5
1258,5290.5
1259,5489.06
1260,11421.59
1261,3560.31
1262,10360.45
1263,13405.7975
1264,39692.72
1265,4242.48
1266,34339.24
1267,4781.15
1268,7205.52
1269,7569.8
1270,63020.4
1271,7254.8
1272,5355.88
1273,17936.177333333333
1274,10759.58
1275,6714.53
1276,4345.74
1277,74572.69
1278,10030.59
1279,12525.08
1280,71767.44
1281,23988.74
1282,58825.91
1283,4472.9
1284,5858.57
1285,4024.22
1286,56394.37
1287,6714.83
1288,77791.96
1289,5272.23
1290,8744.87
1291,6040.51
1292,50221.86
1293,10523.57
1294,11563.3
1295,5191.97
1296,52787.92
1297,4816.55
1298,11193.29
1299,12384.77
1300,9295.63
1301,7195.85
1302,54972.0
1303,2385.11
1304,4238.76
1305,6543.15
1306,4445.91
1307,5171.74
1308,6495.01
1309,54206.59
1310,78738.49
1311,6123.75
1312,13579.33
1313,50012.32
1314,37985.0
1315,10403.81
1316,13547.79
1317,5462.39
1318,5809.09
1319,2472.54
1320,23452.53
1321,5991.2
1322,7960.18
1323,2124.0
1324,6231.99
1325,49176.37
1326,3323.57
1327,6060.4
1328,66812.15
1329,4621.15
1330,7233.45
1331,6720.32
1332,12000.75
1333,2074.21
1334,12949.77
1335,8217.76
1336,6717.91
1337,39252.26
1338,6817.36
1339,5418.16
1340,9948.67
1341,10092.0
1342,2341.7
1343,2416.43
1344,8124.85
1345,2116.95
1346,67409.6
1347,4679.46
1348,47867.13
1349,5693.27
1350,6323.34
1351,11760.18
1352,10150.4
1353,10869.34
1354,4558.79
1355,10952.2
1356,42443.79
1357,30140.56
1358,10026.29
1359,8638.8
1360,13348.78
1361,4437.39
1362,43815.63
1363,8800.84
1364,9551.41
1365,44280.0
1366,68027.92
1367,11713.69
1368,6611.18
1369,51817.0
1370,60433.86
1371,4450.63
1372,21153.76
1373,6471.97
1374,45672.0
1375,4478.54
1376,10151.6
1377,5206.18
1378,4130.08
1379,4735.84
1380,54579.2
1381,4664.87
1382,71489.94
1383,52109.12
1384,41439.72
1385,6703.16
1386,4314.04
1387,3219.25
1388,6200.45
1389,57959.85
1390,5569.25
1391,48220.12
1392,2157.04
1393,49347.46
1394,51798.92
1395,2654.74
1396,4890.11
1397,6585.45
1398,54608.0
1399,35789.93
1400,67945.16
1401,9751.38
1402,59550.94
1403,6499.15
1404,2419.09
1405,32905.67
1406,9127.46
1407,75627.14
1408,11345.17
1409,4225.84
1410,45693.0
1411,10196.55
1412,6646.61
1413,66174.11
1414,13096.63
1415,54768.56
1416,5778.66
1417,6101.11
1418,2150.0
1419,4695.41
1420,4892.29
1421,49893.05
1422,4182.45
1423,40613.87
1424,6007.17
1425,50128.07
1426,4377.95
1427,8373.26
1428,44144.0
1429,2268.4
1430,3515.93
1431,42984.26
1432,59947.44
1433,3393.72
1434,2209.26
1435,3035.59
1436,70175.99
1437,7552.56
1438,29599.42
1439,60720.12
1440,45485.79
1441,7693.87
1442,62196.82
1443,51920.81
1444,7925.63
1445,64549.87
1446,52465.88
1447,10348.6
1448,42216.79
1449,2944.16
1450,66271.55
1451,3856.44
1452,49960.64
1453,5443.24
1454,6610.0
1455,4478.02
1456,41627.46
1457,52299.89
1458,6486.34
1459,3010.69
1460,3534.87
1461,13624.741857142859
1462,6040.57
1463,48950.55
1464,2975.69
1465,3021.52
1466,2540.74
1467,45684.74
1468,44280.0
1469,52781.75
1470,3801.8
1471,14374.8
1472,15461.22
1473,3561.76
1474,55996.81
1475,3854.36
1476,12884.88
1477,40276.81
1478,4804.75
1479,7544.98
1480,14131.22
1481,42544.89
1482,41586.63
1483,4086.18
1484,4590.89
1485,6654.87
1486,11842.57
1487,7383.58
1488,39554.73
1489,6540.09
1490,8937.04
1491,7880.18
1492,45744.17
1493,54419.69
1494,10038.04
1495,53625.14
1496,62471.12
1497,2738.01
1498,7340.14
1499,4720.36
1500,6059.73
1501,7673.23
1502,12496.07
1503,3835.91
1504,13753.33
1505,4654.58
1506,73549.91
1507,3847.59
1508,69198.73
1509,42939.48
1510,61094.01
1511,6716.1
1512,59825.13
1513,49177.0
1514,6167.51
1515,42790.32
1516,38215.25
1517,4996.39
1518,5404.94
1519,74658.73
1520,5425.86
1521,4519.98
1522,3264.06
1523,5861.16
1524,57353.83
1525,9769.55
1526,11505.36
1527,13114.83
1528,38156.12
1529,6144.0
1530,7851.26
1531,46134.77
1532,6650.45
1533,40352.29
1534,9169.72
1535,8728.11
1536,41644.61
1537,11564.97
1538,13707.63
1539,4191.01
1540,5675.95
1541,7424.69
1542,60045.62
1543,8338.51
1544,42618.81
1545,28003.19
1546,54684.0
1547,24615.7
1548,11165.66
1549,5727.98
1550,39394.63
1551,5757.0
1552,8403.81
1553,76482.41
1554,7863.84
1555,4676.64
1556,4823.88
1557,8138.91
1558,34158.21
1559,11597.84
1560,80738.78
1561,7296.81
1562,6494.09
1563,59919.38
1564,68622.4
1565,6931.23
1566,7443.65
1567,6018.3
1568,7602.26
1569,55809.56
1570,3590.04
1571,7841.46
1572,4421.55
1573,3386.3
1574,16202.23
1575,56865.58
1576,14637.23
1577,7654.38
1578,55377.0
1579,5318.64
1580,6416.52
1581,51596.12
1582,2492.53
1583,67435.44
1584,4820.83
1585,5189.51
1586,13003.15
1587,4245.31
1588,4975.81
1589,45336.07
1590,72648.59
1591,51327.08
1592,5533.33
1593,7312.15
1594,1881.11
1595,7903.85
1596,3101.56
1597,6053.19
1598,22182.64
1599,5442.61
1600,53708.66
1601,11101.84
1602,11258.41
1603,5762.31
1604,9730.77
1605,6937.94
1606,60020.62
1607,3500.0
1608,8871.01
1609,4682.69
1610,59512.27
1611,4002.39
1612,5463.19
1613,5302.2
1614,4529.18
1615,51595.0
1616,38934.85
1617,51096.44
1618,4549.44
1619,6422.85
1620,55059.13
1621,65165.0
1622,4643.73
1623,4311.81
1624,3888.59
1625,5115.3
1626,6779.53
1627,68237.47
1628,9206.13
1629,43736.93
1630,52743.83
1631,9235.33
1632,5245.56
1633,8694.88
1634,5048.41
1635,8826.11
1636,7469.82
1637,12242.32
1638,10178.52
1639,5284.69
1640,5866.93
1641,70141.66
1642,15015.85
1643,12910.7
1644,7202.29
1645,60421.09
1646,6431.49
1647,61909.57
1648,44159.9
1649,6332.21
1650,14845.15
1651,61085.42
1652,11635.46
1653,57048.52
1654,2364.83
1655,15815.22
1656,5241.37
1657,5716.24
1658,57296.67
1659,4238.21
1660,6280.17
1661,53407.51
1662,5438.45
1663,5349.36
1664,55560.56
1665,5425.89
1666,3013.98
1667,11144.83
1668,7949.44
1669,4980.9
1670,51190.6
1671,56360.39
1672,5208.12
1673,3892.33
1674,13747.51
1675,33784.7
1676,60754.12
1677,1967.54
1678,57316.79
1679,5492.41
1680,58356.34
1681,4757.7
1682,55772.84
1683,4655.97
1684,4694.1
1685,3613.33
1686,2413.42
1687,3416.77
1688,5681.75
1689,1731.64
1690,1620.76
1691,5966.01
1692,5552.24
1693,5017.35
1694,57724.71
1695,2411.27
1696,3508.42
1697,6881.6
1698,3971.57
1699,54304.45
1700,6870.01
1701,5300.42
1702,5913.63
1703,5704.59
1704,2789.58
1705,8561.81
1706,6250.88
1707,6523.28
1708,4507.77
1709,7593.36
1710,5656.14
1711,7019.77
1712,14368.94
1713,6299.46
1714,6039.84
1715,44305.16
1716,4676.04
1717,4523.87
1718,10204.05
1719,2396.21
1720,54609.21
1721,22172.66
1722,5916.25
1723,5993.98
1724,7915.54
1725,67620.16
1726,51256.01
1727,6209.22
1728,57734.8
1729,5091.91
1730,4480.04
1731,59929.61
1732,5954.26
1733,19068.89
1734,5320.94
1735,5947.37
1736,38755.71
1737,49277.47
1738,12489.36
1739,2967.48
1740,5514.69
1741,6171.28
1742,1615.9
1743,2151.13
1744,7330.64
1745,5245.69
1746,2780.62
1747,14324.52
1748,5249.085
1749,50297.0
1750,5786.7
1751,54421.3
1752,9783.26
1753,4540.65
1754,69605.31
1755,6129.61
1756,39613.83
1757,53130.08
1758,7616.12
1759,62708.83
1760,25954.55
1761,59304.43
1762,8917.83
1763,5471.83
1764,2192.35
1765,7261.08
1766,2058.94
1767,4853.97
1768,5383.21
1769,9397.56
1770,6668.83
1771,5572.43
1772,13470.73
1773,55322.56
1774,3416.24
1775,58952.68
1776,6539.42
1777,4733.18
1778,7894.42
1779,1108.38
1780,57124.37
1781,9925.48
1782,4409.26
1783,74604.7
1784,5724.49
1785,41343.66
1786,6447.83
1787,7096.87
1788,12905.55
1789,6517.27
1790,2427.48
1791,4377.17
1792,15269.59
1793,4422.32
1794,9007.37
1795,10053.68
1796,6032.55
1797,6109.94
1798,65066.36
1799,1874.82
1800,4838.05
1801,4906.16
1802,5765.85
1803,2228.21
1804,62872.43
1805,13454.47
1806,3065.47
1807,6634.96
1808,5418.86
1809,6119.99
1810,70940.48
1811,5648.74
1812,4755.76
1813,81133.65
1814,6314.94
1815,7617.68
1816,6055.58
1817,65233.88
1818,4711.35
1819,1941.72
1820,6048.15
1821,9517.81
1822,53120.65
1823,25386.08
1824,7210.76
1825,12799.71
1826,7248.56
1827,13990.38
1828,54608.0
1829,16173.83
1830,6199.02
1831,22140.0
1832,39137.49
1833,4171.66
1834,4382.68
1835,27986.88
1836,2086.26
1837,6554.51
1838,5215.21
1839,12362.21
1840,69676.86
1841,4728.63
1842,63539.76
1843,57557.53
1844,15007.97
1845,17815.21
1846,6213.81
1847,5315.06
1848,6155.38
1849,8693.13
1850,5728.76
1851,10654.39
1852,6229.28
1853,4627.91
1854,11865.1
1855,6588.72
1856,5043.59
1857,55715.72
1858,10207.27
1859,6422.1
1860,8245.2
1861,5166.27
1862,54548.07
1863,4378.25
1864,3153.72
1865,61952.02
1866,15937.57
1867,5344.61
1868,4932.27
1869,4411.79
1870,6931.14
1871,3589.93
